time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:32:15,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:15,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:16,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:16,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:16,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:19,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:21,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:21,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:21,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:21,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:21,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:22,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:25,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:26,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:26,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:27,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:28,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:28,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:29,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:29,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:29,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:30,0.3236,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:30,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:32,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:32,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:33,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:33,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:34,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:34,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:34,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:34,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:35,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:35,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:35,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:35,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:36,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:36,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:38,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:38,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:38,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
